content,category
Happy birthday! Hope you have a great day.,ham
Get laptop for only $5000! Offer expires soon. Order at bit.ly/xyz123.,spam
Reminder: the meeting is scheduled for the weekend at noon.,ham
Get gift card for only $500! Offer expires soon. Order at secure-verify.com.,spam
Your loan has been approved for $10000! Call 555-0100 now.,spam
The report is ready. I'll send it by noon.,ham
Your loan has been approved for $2500! Call 555-0100 now.,spam
Hot singles in your area! Click bit.ly/xyz123 to meet them today!,spam
WINNER! You've won $10000! Click bit.ly/xyz123 to claim your prize NOW!,spam
The report is ready. I'll send it by 2pm.,ham
Can you pick up groceries on your way home?,ham
You have 500 unclaimed. Click here: secure-verify.com,spam
Meeting scheduled for 3:30pm tomorrow. See you there!,ham
Just finished dinner. How did yours go?,ham
Meeting scheduled for 3:30pm tomorrow. See you there!,ham
Can you pick up the package on your way home?,ham
WINNER! You've won $10000! Click claim-now.net to claim your prize NOW!,spam
Reminder: the meeting is scheduled for the weekend at 10am.,ham
FREE laptop! Limited time offer. Text CLAIM to 12345 now!,spam
Happy Monday! Hope you have a great day.,ham
Can you pick up dinner on your way home?,ham
Please review the presentation when you get a chance.,ham
"Hey, are you free for a movie this Monday?",ham
FREE gift card! Limited time offer. Text CLAIM to 555-0100 now!,spam
Get gift card for only $2500! Offer expires soon. Order at bit.ly/xyz123.,spam
Thanks for helping. Really appreciate it!,ham
URGENT: Your email account has been locked. Verify at bit.ly/xyz123 immediately.,spam
Happy Monday! Hope you have a great day.,ham
Meeting scheduled for noon tomorrow. See you there!,ham
You have 10000 unclaimed. Click here: claim-now.net,spam
You have 5000 unclaimed. Click here: claim-now.net,spam
Congratulations! You've been selected for a vacation package. Reply with your SSN to confirm.,spam
WINNER! You've won $500! Click tinyurl.com/abc to claim your prize NOW!,spam
FREE iPhone! Limited time offer. Text YES to 12345 now!,spam
ALERT: Suspicious activity on your bank account. Confirm identity at claim-now.net.,spam
Happy birthday! Hope you have a great day.,ham
Thanks for your time. Really appreciate it!,ham
Hot singles in your area! Click bit.ly/xyz123 to meet them today!,spam
Please review the budget when you get a chance.,ham
"Hey, are you free for coffee this the weekend?",ham
Hot singles in your area! Click claim-now.net to meet them today!,spam
Make $2500 from home! vacation package. Visit secure-verify.com for details.,spam
You have 750 unclaimed. Click here: claim-now.net,spam
You have 1000 unclaimed. Click here: claim-now.net,spam
Just finished lunch. How did yours go?,ham
Get vacation for only $500! Offer expires soon. Order at claim-now.net.,spam
Make $5000 from home! cash reward. Visit secure-verify.com for details.,spam
Thanks for your time. Really appreciate it!,ham
ALERT: Suspicious activity on your credit card. Confirm identity at secure-verify.com.,spam
WINNER! You've won $750! Click secure-verify.com to claim your prize NOW!,spam
Hot singles in your area! Click claim-now.net to meet them today!,spam
ALERT: Suspicious activity on your PayPal account. Confirm identity at tinyurl.com/abc.,spam
Your loan has been approved for $500! Call 88888 now.,spam
"Hey, are you free for coffee this Monday?",ham
Reminder: the party is scheduled for the weekend at 10am.,ham
Looking forward to seeing you at the meeting!,ham
ALERT: Suspicious activity on your bank account. Confirm identity at claim-now.net.,spam
Looking forward to seeing you at dinner!,ham
Can you pick up dinner on your way home?,ham
Get laptop for only $2500! Offer expires soon. Order at claim-now.net.,spam
The report is ready. I'll send it by noon.,ham
Happy anniversary! Hope you have a great day.,ham
You have 1000 unclaimed. Click here: secure-verify.com,spam
Make $10000 from home! free iPhone. Visit claim-now.net for details.,spam
You have 2500 unclaimed. Click here: secure-verify.com,spam
Get iPhone for only $5000! Offer expires soon. Order at secure-verify.com.,spam
Hot singles in your area! Click claim-now.net to meet them today!,spam
Make $500 from home! gift card. Visit claim-now.net for details.,spam
Thanks for the suggestion. Really appreciate it!,ham
Reminder: dinner is scheduled for next week at 3:30pm.,ham
"Hey, are you free for dinner this Tuesday?",ham
Thanks for the suggestion. Really appreciate it!,ham
Looking forward to seeing you at dinner!,ham
WINNER! You've won $2500! Click bit.ly/xyz123 to claim your prize NOW!,spam
Meeting scheduled for 2pm tomorrow. See you there!,ham
Reminder: the party is scheduled for Monday at 2pm.,ham
Happy birthday! Hope you have a great day.,ham
Thanks for helping. Really appreciate it!,ham
ALERT: Suspicious activity on your PayPal account. Confirm identity at claim-now.net.,spam
Your loan has been approved for $1000! Call 88888 now.,spam
FREE laptop! Limited time offer. Text YES to 555-0100 now!,spam
WINNER! You've won $750! Click secure-verify.com to claim your prize NOW!,spam
Please review the contract when you get a chance.,ham
Can you pick up the package on your way home?,ham
Make $750 from home! free iPhone. Visit claim-now.net for details.,spam
Make $2500 from home! gift card. Visit secure-verify.com for details.,spam
Meeting scheduled for noon tomorrow. See you there!,ham
Congratulations! You've been selected for a cash reward. Reply with your SSN to confirm.,spam
Your loan has been approved for $10000! Call 555-0100 now.,spam
Your loan has been approved for $500! Call 88888 now.,spam
Your loan has been approved for $5000! Call 12345 now.,spam
"Hey, are you free for coffee this Tuesday?",ham
FREE iPhone! Limited time offer. Text YES to 555-0100 now!,spam
ALERT: Suspicious activity on your credit card. Confirm identity at bit.ly/xyz123.,spam
You have 1000 unclaimed. Click here: claim-now.net,spam
ALERT: Suspicious activity on your email account. Confirm identity at tinyurl.com/abc.,spam
Reminder: the meeting is scheduled for the weekend at 3:30pm.,ham
Your loan has been approved for $2500! Call 555-0100 now.,spam
Just finished dinner. How did yours go?,ham
Meeting scheduled for 10am tomorrow. See you there!,ham
Looking forward to seeing you at dinner!,ham
Meeting scheduled for 10am tomorrow. See you there!,ham
Reminder: the conference is scheduled for the weekend at 2pm.,ham
Thanks for your time. Really appreciate it!,ham
Thanks for the suggestion. Really appreciate it!,ham
The report is ready. I'll send it by 2pm.,ham
Make $750 from home! gift card. Visit bit.ly/xyz123 for details.,spam
WINNER! You've won $5000! Click tinyurl.com/abc to claim your prize NOW!,spam
Congratulations! You've been selected for a vacation package. Reply with bank details to confirm.,spam
"Hey, are you free for dinner this Friday?",ham
Can you pick up milk on your way home?,ham
Make $500 from home! vacation package. Visit claim-now.net for details.,spam
URGENT: Your PayPal account has been flagged. Verify at secure-verify.com immediately.,spam
Your loan has been approved for $500! Call 555-0100 now.,spam
Get iPhone for only $2500! Offer expires soon. Order at tinyurl.com/abc.,spam
Congratulations! You've been selected for a vacation package. Reply with bank details to confirm.,spam
Make $5000 from home! gift card. Visit claim-now.net for details.,spam
Happy birthday! Hope you have a great day.,ham
Your loan has been approved for $5000! Call 555-0100 now.,spam
ALERT: Suspicious activity on your PayPal account. Confirm identity at claim-now.net.,spam
WINNER! You've won $2500! Click tinyurl.com/abc to claim your prize NOW!,spam
Thanks for the suggestion. Really appreciate it!,ham
URGENT: Your email account has been flagged. Verify at secure-verify.com immediately.,spam
Congratulations! You've been selected for a free iPhone. Reply with your SSN to confirm.,spam
Reminder: the conference is scheduled for the weekend at 3:30pm.,ham
Congratulations! You've been selected for a cash reward. Reply with account number to confirm.,spam
FREE laptop! Limited time offer. Text WIN to 88888 now!,spam
Reminder: dinner is scheduled for the weekend at noon.,ham
Looking forward to seeing you at the conference!,ham
Get iPhone for only $5000! Offer expires soon. Order at bit.ly/xyz123.,spam
Please review the presentation when you get a chance.,ham
The report is ready. I'll send it by 10am.,ham
You have 500 unclaimed. Click here: claim-now.net,spam
ALERT: Suspicious activity on your email account. Confirm identity at claim-now.net.,spam
ALERT: Suspicious activity on your email account. Confirm identity at secure-verify.com.,spam
The report is ready. I'll send it by 10am.,ham
Happy birthday! Hope you have a great day.,ham
Please review the proposal when you get a chance.,ham
Happy birthday! Hope you have a great day.,ham
ALERT: Suspicious activity on your credit card. Confirm identity at tinyurl.com/abc.,spam
ALERT: Suspicious activity on your email account. Confirm identity at secure-verify.com.,spam
ALERT: Suspicious activity on your bank account. Confirm identity at claim-now.net.,spam
The report is ready. I'll send it by 10am.,ham
Just finished a movie. How did yours go?,ham
Reminder: dinner is scheduled for the weekend at 2pm.,ham
Please review the contract when you get a chance.,ham
Can you pick up groceries on your way home?,ham
Happy Monday! Hope you have a great day.,ham
Meeting scheduled for 3:30pm tomorrow. See you there!,ham
Thanks for helping. Really appreciate it!,ham
The report is ready. I'll send it by 10am.,ham
Happy birthday! Hope you have a great day.,ham
Get vacation for only $500! Offer expires soon. Order at claim-now.net.,spam
Looking forward to seeing you at the party!,ham
Get laptop for only $750! Offer expires soon. Order at secure-verify.com.,spam
Just finished a movie. How did yours go?,ham
Can you pick up groceries on your way home?,ham
Meeting scheduled for 10am tomorrow. See you there!,ham
Meeting scheduled for 2pm tomorrow. See you there!,ham
WINNER! You've won $500! Click tinyurl.com/abc to claim your prize NOW!,spam
Happy birthday! Hope you have a great day.,ham
Looking forward to seeing you at the meeting!,ham
Hot singles in your area! Click claim-now.net to meet them today!,spam
Can you pick up groceries on your way home?,ham
Reminder: the meeting is scheduled for Monday at 3:30pm.,ham
Meeting scheduled for 2pm tomorrow. See you there!,ham
URGENT: Your bank account has been suspended. Verify at claim-now.net immediately.,spam
Make $10000 from home! gift card. Visit claim-now.net for details.,spam
ALERT: Suspicious activity on your credit card. Confirm identity at claim-now.net.,spam
Please review the proposal when you get a chance.,ham
Meeting scheduled for 10am tomorrow. See you there!,ham
Get gift card for only $1000! Offer expires soon. Order at secure-verify.com.,spam
Looking forward to seeing you at the conference!,ham
FREE gift card! Limited time offer. Text CLAIM to 88888 now!,spam
Just finished lunch. How did yours go?,ham
Hot singles in your area! Click claim-now.net to meet them today!,spam
The report is ready. I'll send it by noon.,ham
Congratulations! You've been selected for a vacation package. Reply with your SSN to confirm.,spam
Make $5000 from home! cash reward. Visit tinyurl.com/abc for details.,spam
You have 750 unclaimed. Click here: bit.ly/xyz123,spam
You have 2500 unclaimed. Click here: claim-now.net,spam
Hot singles in your area! Click bit.ly/xyz123 to meet them today!,spam
WINNER! You've won $750! Click claim-now.net to claim your prize NOW!,spam
Please review the contract when you get a chance.,ham
Make $2500 from home! cash reward. Visit tinyurl.com/abc for details.,spam
Just finished a movie. How did yours go?,ham
You have 500 unclaimed. Click here: tinyurl.com/abc,spam
Your loan has been approved for $10000! Call 88888 now.,spam
Please review the presentation when you get a chance.,ham
Hot singles in your area! Click secure-verify.com to meet them today!,spam
Make $1000 from home! gift card. Visit bit.ly/xyz123 for details.,spam
Thanks for helping. Really appreciate it!,ham
Please review the contract when you get a chance.,ham
The report is ready. I'll send it by 10am.,ham
